indicID,indicName,publishTime,periodDate,dataValue,unit,region,dataSource,updateTime
指标代码,指标全称,数据发布时间,数据日期,数据值,单位,地区,数据来源,数据更新时间
M030000013,月_居民消费价格指数(CPI)_环比_城市,2014-04-11 09:30:00,2014-03-31,-0.5,%,中国,国家统计局,2014-05-28 14:40:21
M030000013,月_居民消费价格指数(CPI)_环比_城市,2014-03-09 09:30:00,2014-02-28,0.6,%,中国,国家统计局,2014-05-28 14:40:21
M030000013,月_居民消费价格指数(CPI)_环比_城市,2014-02-14 09:30:00,2014-01-31,1,%,中国,国家统计局,2014-05-28 14:40:21
M030000014,月_居民消费价格指数(CPI)_环比_农村,2015-01-09 09:30:00,2014-12-31,0.34,%,中国,国家统计局,2015-01-09 18:41:51
M030000014,月_居民消费价格指数(CPI)_环比_农村,2014-12-10 09:30:00,2014-11-30,-0.18,%,中国,国家统计局,2014-12-12 10:41:56
M030000014,月_居民消费价格指数(CPI)_环比_农村,2014-11-10 09:30:00,2014-10-31,-0.03,%,中国,国家统计局,2014-11-26 11:42:08
M030000014,月_居民消费价格指数(CPI)_环比_农村,2014-10-12 09:30:00,2014-09-30,0.36,%,中国,国家统计局,2014-10-16 14:41:55
M030000014,月_居民消费价格指数(CPI)_环比_农村,2014-09-12 09:30:00,2014-08-31,0.3,%,中国,国家统计局,2014-09-17 14:41:55
M030000014,月_居民消费价格指数(CPI)_环比_农村,2014-08-09 09:30:00,2014-07-31,0.05,%,中国,国家统计局,2014-08-12 14:41:58
M030000014,月_居民消费价格指数(CPI)_环比_农村,2014-07-09 09:30:00,2014-06-30,-0.09,%,中国,国家统计局,2014-08-11 09:39:07
M030000014,月_居民消费价格指数(CPI)_环比_农村,2014-06-10 09:30:00,2014-05-31,0.17,%,中国,国家统计局,2014-06-12 16:40:18
M030000014,月_居民消费价格指数(CPI)_环比_农村,2014-05-09 09:30:00,2014-04-30,-0.4,%,中国,国家统计局,2014-05-30 09:29:58
M030000014,月_居民消费价格指数(CPI)_环比_农村,2014-04-11 09:30:00,2014-03-31,-0.6,%,中国,国家统计局,2014-05-28 14:40:21
M030000014,月_居民消费价格指数(CPI)_环比_农村,2014-03-09 09:30:00,2014-02-28,0.5,%,中国,国家统计局,2014-05-28 14:40:21
M030000014,月_居民消费价格指数(CPI)_环比_农村,2014-02-14 09:30:00,2014-01-31,0.9,%,中国,国家统计局,2014-05-28 14:40:21
M030000015,月_居民消费价格指数(CPI)_环比_食品,2015-01-09 09:30:00,2014-12-31,1.15,%,中国,国家统计局,2015-01-09 18:41:51
M030000015,月_居民消费价格指数(CPI)_环比_食品,2014-12-10 09:30:00,2014-11-30,-0.4,%,中国,国家统计局,2014-12-12 10:41:56
M030000015,月_居民消费价格指数(CPI)_环比_食品,2014-11-10 09:30:00,2014-10-31,-0.24,%,中国,国家统计局,2014-11-26 11:42:08
M030000015,月_居民消费价格指数(CPI)_环比_食品,2014-10-12 09:30:00,2014-09-30,0.83,%,中国,国家统计局,2014-10-16 14:41:55
M030000015,月_居民消费价格指数(CPI)_环比_食品,2014-09-12 09:30:00,2014-08-31,0.69,%,中国,国家统计局,2014-09-17 14:41:55
M030000015,月_居民消费价格指数(CPI)_环比_食品,2014-08-09 09:30:00,2014-07-31,-0.12,%,中国,国家统计局,2014-08-12 14:41:58
M030000015,月_居民消费价格指数(CPI)_环比_食品,2014-07-09 09:30:00,2014-06-30,-0.4,%,中国,国家统计局,2014-08-11 09:39:07
M030000015,月_居民消费价格指数(CPI)_环比_食品,2014-06-10 09:30:00,2014-05-31,0.18,%,中国,国家统计局,2014-06-12 16:40:18
M030000015,月_居民消费价格指数(CPI)_环比_食品,2014-05-09 09:30:00,2014-04-30,-1.3,%,中国,国家统计局,2014-05-30 09:29:58
M030000015,月_居民消费价格指数(CPI)_环比_食品,2014-04-11 09:30:00,2014-03-31,-1.6,%,中国,国家统计局,2014-05-28 14:40:21
M030000015,月_居民消费价格指数(CPI)_环比_食品,2014-03-09 09:30:00,2014-02-28,1.7,%,中国,国家统计局,2014-05-28 14:40:21
M030000015,月_居民消费价格指数(CPI)_环比_食品,2014-02-14 09:30:00,2014-01-31,2.4,%,中国,国家统计局,2014-05-28 14:40:21
M030000016,月_居民消费价格指数(CPI)_环比_非食品,2015-01-09 09:30:00,2014-12-31,-0.06,%,中国,国家统计局,2015-01-09 18:41:51
M030000016,月_居民消费价格指数(CPI)_环比_非食品,2014-12-10 09:30:00,2014-11-30,-0.13,%,中国,国家统计局,2014-12-12 10:41:56
M030000016,月_居民消费价格指数(CPI)_环比_非食品,2014-11-10 09:30:00,2014-10-31,0.17,%,中国,国家统计局,2014-11-26 11:42:08
M030000016,月_居民消费价格指数(CPI)_环比_非食品,2014-10-12 09:30:00,2014-09-30,0.26,%,中国,国家统计局,2014-10-16 14:41:55
M030000016,月_居民消费价格指数(CPI)_环比_非食品,2014-09-12 09:30:00,2014-08-31,-0.08,%,中国,国家统计局,2014-09-17 14:41:55
M030000016,月_居民消费价格指数(CPI)_环比_非食品,2014-08-09 09:30:00,2014-07-31,0.14,%,中国,国家统计局,2014-08-12 14:41:58
M030000016,月_居民消费价格指数(CPI)_环比_非食品,2014-07-09 09:30:00,2014-06-30,0,%,中国,国家统计局,2014-08-11 09:39:07
M030000016,月_居民消费价格指数(CPI)_环比_非食品,2014-06-10 09:30:00,2014-05-31,0.05,%,中国,国家统计局,2014-06-12 16:40:18
M030000016,月_居民消费价格指数(CPI)_环比_非食品,2014-05-09 09:30:00,2014-04-30,0.2,%,中国,国家统计局,2014-05-30 09:29:58
M030000016,月_居民消费价格指数(CPI)_环比_非食品,2014-04-11 09:30:00,2014-03-31,0.1,%,中国,国家统计局,2014-05-28 14:40:21
M030000016,月_居民消费价格指数(CPI)_环比_非食品,2014-03-09 09:30:00,2014-02-28,0,%,中国,国家统计局,2014-05-28 14:40:21
M030000016,月_居民消费价格指数(CPI)_环比_非食品,2014-02-14 09:30:00,2014-01-31,0.3,%,中国,国家统计局,2014-05-28 14:40:21
M030000017,月_居民消费价格指数(CPI)_环比_消费品,2015-01-09 09:30:00,2014-12-31,0.49,%,中国,国家统计局,2015-01-09 18:41:51
M030000017,月_居民消费价格指数(CPI)_环比_消费品,2014-12-10 09:30:00,2014-11-30,-0.2,%,中国,国家统计局,2014-12-12 10:41:56
M030000017,月_居民消费价格指数(CPI)_环比_消费品,2014-11-10 09:30:00,2014-10-31,0,%,中国,国家统计局,2014-11-26 11:42:08
